"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","valuable_folder","neutral_folder","chosen_valuable","v_index","n_index"
"","","","","","html-button-response","162","556558","0.0-162.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","727","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","museum_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","163","561570","0.0-163.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","164","566577","0.0-164.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","165","567588","0.0-165.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1010","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","1","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","166","572599","0.0-166.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","167","573495","0.0-167.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","895","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","168","578500","0.0-168.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","169","579355","0.0-169.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","854","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","170","584360","0.0-170.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","171","585522","0.0-171.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1161","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","172","590526","0.0-172.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","173","591361","0.0-173.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","833","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","5","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","174","596368","0.0-174.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","175","597992","0.0-175.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1623","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","176","603005","0.0-176.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","177","603699","0.0-177.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","693","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","178","608708","0.0-178.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","179","609668","0.0-179.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","959","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","180","614682","0.0-180.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","181","616190","0.0-181.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1507","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
